committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00458398,BENNET FOR COLORADO,2019,Q1,201904159146244265,17,VVB1TA5SC11,1326122,ORG,ORGANIZATION,,,PUBLIC STORAGE,CA,,,,,STORAGE,X,,2019-03-22 00:00:00,374.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2019-04-18 03:47:53.725,,VVB1TA5RTX3,SB17,0.00,,,,,,,,,,,,S,"",P,F3,4041520191646335857,GLENDALE,912012349,OTHER,*,2020,SB,4041720191646528936,http://docquery.fec.gov/cgi-bin/fecimg/?201904159146244265,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2019,Q2,201907159150850674,17,500017648,1340232,ORG,ORGANIZATION,,,PUBLIC STORAGE,CA,,,,,STORAGE,X,,2019-04-16 00:00:00,374.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2019-07-20 03:47:24.547,,500017749,SB17,0.00,,,,,,,,,,,,S,,P,F3,4071520191659541066,GLENDALE,912012349,OTHER,*,2020,SB,4071920191660267629,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150850674,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2019,Q1,201904159146244282,17,VVB1TA6VWQ5,1326122,ORG,ORGANIZATION,,,PINNACOL ASSURANCE,CO,,,,,INSURANCE PREMIUM,,,2019-01-17 00:00:00,375.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2019-04-18 03:47:53.735,,,,0.00,,,,,,,,,,,,S,"",P,F3,4041520191646335857,DENVER,802560001,OTHER,,2020,SB,4041720191646529038,http://docquery.fec.gov/cgi-bin/fecimg/?201904159146244282,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2019,YE,202001319185083155,17,500020735,1378753,ORG,ORGANIZATION,,,PERKINS COIE,WA,,,,,LEGAL SERVICES,,,2019-12-12 00:00:00,375.20,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2020-02-19 03:42:22.937,,,,0.00,,,,,,,,,,,,S,,P,F3,4013120201686185984,SEATTLE,981013029,OTHER,,2020,SB,4021820201692733384,http://docquery.fec.gov/cgi-bin/fecimg/?202001319185083155,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2019,Q1,201904159146244244,17,VVB1TA50AT8,1326122,ORG,ORGANIZATION,,,"AMERICAN AIRLINES, INC.",TX,,,,,TRAVEL,X,,2019-03-15 00:00:00,376.60,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2019-04-18 03:47:53.711,,VVB1TA50AS0,SB17,0.00,,,,,,,,,,,,S,"",P,F3,4041520191646335857,FORT WORTH,761552603,OTHER,*,2020,SB,4041720191646528806,http://docquery.fec.gov/cgi-bin/fecimg/?201904159146244244,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2019,Q1,201904159146244269,17,VVB1TA5SC95,1326122,ORG,ORGANIZATION,,,THE UPS STORE,DC,,,,,SHIPPING,X,,2019-03-22 00:00:00,381.42,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2019-04-18 03:47:53.728,,VVB1TA5RTX3,SB17,0.00,,,,,,,,,,,,S,"",P,F3,4041520191646335857,WASHINGTON,200034303,OTHER,*,2020,SB,4041720191646528960,http://docquery.fec.gov/cgi-bin/fecimg/?201904159146244269,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2019,Q2,201907159150850698,17,500017642,1340232,ORG,ORGANIZATION,,,THE UPS STORE,DC,,,,,POSTAGE AND SHIPPING,X,,2019-04-02 00:00:00,386.63,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2019-07-20 03:47:24.563,,500017606,SB17,0.00,,,,,,,,,,,,S,,P,F3,4071520191659541066,WASHINGTON,200034303,ADMINISTRATIVE,*,2020,SB,4071920191660267773,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150850698,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2019,Q2,201907159150850700,17,500017785,1340232,ORG,ORGANIZATION,,,THE UPS STORE,DC,,,,,POSTAGE AND SHIPPING,X,,2019-04-09 00:00:00,386.63,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2019-07-20 03:47:24.565,,500013522,SB17,0.00,,,,,,,,,,,,S,,P,F3,4071520191659541066,WASHINGTON,200034303,ADMINISTRATIVE,*,2020,SB,4071920191660267785,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150850700,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2019,Q2,201907159150850673,17,500017881,1340232,ORG,ORGANIZATION,,,"DOUBLETREE, INC. (CORPORATE HQ)",CA,,,,,TRAVEL,X,,2019-04-16 00:00:00,391.34,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2019-07-20 03:47:24.546,,500017749,SB17,0.00,,,,,,,,,,,,S,,P,F3,4071520191659541066,BEVERLY HILLS,902103604,OTHER,*,2020,SB,4071920191660267623,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150850673,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,Q2,202107199451684871,17,500021892,1528475,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,CREDIT CARD PROCESSING FEE,,,2020-06-10 00:00:00,391.34,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-08-06 04:48:33.79,,,,0.00,,,,,,,,,,,,S,,P,F3,4072020211321084004,SOMERVILLE,021443132,OTHER,,2020,SB,4080620211324923641,https://docquery.fec.gov/cgi-bin/fecimg/?202107199451684871,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2019,Q2,201907159150850688,17,500018446,1340232,IND,INDIVIDUAL,,,"BECKHAM, SHANNON",DC,,,,,FUNDRAISING CONSULTING,,,2019-04-23 00:00:00,403.91,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2019-07-20 03:47:24.556,,,,0.00,BECKHAM,SHANNON,,,,,,,,,,S,,P,F3,4071520191659541066,WASHINGTON,200362812,OTHER,,2020,SB,4071920191660267717,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150850688,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,Q2,202107199451684876,17,500021952,1528475,ORG,ORGANIZATION,,,PUBLIC STORAGE,CA,,,,,RENT,X,,2020-05-09 00:00:00,405.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-08-06 04:48:33.791,,500021956,SB17,0.00,,,,,,,,,,,,S,,P,F3,4072020211321084004,GLENDALE,912012349,ADMINISTRATIVE,*,2020,SB,4080620211324923657,https://docquery.fec.gov/cgi-bin/fecimg/?202107199451684876,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,Q2,202107199451684878,17,500021904,1528475,ORG,ORGANIZATION,,,PUBLIC STORAGE,CA,,,,,RENT,X,,2020-06-12 00:00:00,405.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-08-06 04:48:33.792,,500021906,SB17,0.00,,,,,,,,,,,,S,,P,F3,4072020211321084004,GLENDALE,912012349,ADMINISTRATIVE,*,2020,SB,4080620211324923663,https://docquery.fec.gov/cgi-bin/fecimg/?202107199451684878,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,Q3,202010159295469582,17,500022005,1452316,ORG,ORGANIZATION,,,PUBLIC STORAGE,CA,,,,,RENT,X,,2020-07-16 00:00:00,405.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2020-11-08 03:55:03.418,,500022044,SB17,0.00,,,,,,,,,,,,S,,P,F3,4101620201858578227,GLENDALE,912012349,ADMINISTRATIVE,*,2020,SB,4110820201893289308,http://docquery.fec.gov/cgi-bin/fecimg/?202010159295469582,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,Q3,202010159295469584,17,500022073,1452316,ORG,ORGANIZATION,,,PUBLIC STORAGE,CA,,,,,RENT,X,,2020-08-31 00:00:00,405.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2020-11-08 03:55:03.419,,500022048,SB17,0.00,,,,,,,,,,,,S,,P,F3,4101620201858578227,GLENDALE,912012349,ADMINISTRATIVE,*,2020,SB,4110820201893289314,http://docquery.fec.gov/cgi-bin/fecimg/?202010159295469584,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2019,Q1,201904159146244260,17,VVB1TA2NQ23,1326122,ORG,ORGANIZATION,,,CAMPAIGN PRODUCTS OF THE ROCKIES,CO,,,,,PRINTING,,,2019-02-25 00:00:00,414.66,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2019-04-18 03:47:53.721,,,,0.00,,,,,,,,,,,,S,"",P,F3,4041520191646335857,DENVER,802013365,ADVERTISING,,2020,SB,4041720191646528906,http://docquery.fec.gov/cgi-bin/fecimg/?201904159146244260,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,Q2,202107199451684877,17,500021898,1528475,ORG,ORGANIZATION,,,GOOGLE. INC.,CA,,,,,SOFTWARE,X,,2020-06-12 00:00:00,420.37,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-08-06 04:48:33.791,,500021906,SB17,0.00,,,,,,,,,,,,S,,P,F3,4072020211321084004,MOUNTAIN VIEW,940431351,OTHER,*,2020,SB,4080620211324923660,https://docquery.fec.gov/cgi-bin/fecimg/?202107199451684877,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2019,Q2,201907159150850705,17,500017786,1340232,ORG,ORGANIZATION,,,"ALAMO RENT A CAR, INC. (CORPORATE HQ)",FL,,,,,TRAVEL,X,,2019-04-02 00:00:00,426.42,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2019-07-20 03:47:24.568,,500013703,SB17,0.00,,,,,,,,,,,,S,,P,F3,4071520191659541066,FORT LAUDERDALE,333011864,OTHER,*,2020,SB,4071920191660267819,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150850705,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2019,Q2,201907159150850700,17,500018329,1340232,IND,INDIVIDUAL,,,"MOLLET, KRISTIN",DC,,,,,REIMBURSEMENT - ITEMIZED BELOW,,,2019-04-23 00:00:00,426.60,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2019-07-20 03:47:24.565,,,,0.00,MOLLET,KRISTIN,,,,,,,,,,S,,P,F3,4071520191659541066,WASHINGTON,200031535,OTHER,,2020,SB,4071920191660267789,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150850700,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2019,Q2,201907159150850676,17,500018095,1340232,ORG,ORGANIZATION,,,"AMERICAN AIRLINES, INC.",TX,,,,,TRAVEL,X,,2019-05-01 00:00:00,434.40,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2019-07-20 03:47:24.549,,500018093,SB17,0.00,,,,,,,,,,,,S,,P,F3,4071520191659541066,FORT WORTH,761552603,OTHER,*,2020,SB,4071920191660267645,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150850676,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,YE,202109149466672544,17,500022163,1537842,ORG,ORGANIZATION,,,PUBLIC STORAGE,CA,,,,,RENT,X,,2020-10-26 00:00:00,439.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-09-16 03:48:50.952,,500022158,SB17,0.00,,,,,,,,,,,,S,,P,F3,4091520211370754003,GLENDALE,912012349,ADMINISTRATIVE,*,2020,SB,4091620211370856148,https://docquery.fec.gov/cgi-bin/fecimg/?202109149466672544,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2019,Q1,201904159146244273,17,VVB1TA5SC29,1326122,ORG,ORGANIZATION,,,"SHELL OIL, INC.",TX,,,,,TRAVEL,X,,2019-03-22 00:00:00,450.20,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2019-04-18 03:47:53.73,,VVB1TA5RTX3,SB17,0.00,,,,,,,,,,,,S,"",P,F3,4041520191646335857,HOUSTON,770024906,OTHER,*,2020,SB,4041720191646528984,http://docquery.fec.gov/cgi-bin/fecimg/?201904159146244273,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2019,Q2,201907159150850705,17,500017713,1340232,ORG,ORGANIZATION,,,"ALAMO RENT A CAR, INC. (CORPORATE HQ)",FL,,,,,TRAVEL,X,,2019-04-02 00:00:00,450.86,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2019-07-20 03:47:24.568,,500013703,SB17,0.00,,,,,,,,,,,,S,,P,F3,4071520191659541066,FORT LAUDERDALE,333011864,OTHER,*,2020,SB,4071920191660267817,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150850705,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,Q3,202010159295469578,17,500022017,1452316,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,CREDIT CARD PROCESSING FEE,,,2020-08-07 00:00:00,453.32,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2020-11-08 03:55:03.415,,,,0.00,,,,,,,,,,,,S,,P,F3,4101620201858578227,SOMERVILLE,021443132,OTHER,,2020,SB,4110820201893289295,http://docquery.fec.gov/cgi-bin/fecimg/?202010159295469578,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,Q2,202107199451684873,17,500021914,1528475,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,CREDIT CARD PROCESSING FEE,,,2020-06-30 00:00:00,453.51,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-08-06 04:48:33.79,,,,0.00,,,,,,,,,,,,S,,P,F3,4072020211321084004,SOMERVILLE,021443132,OTHER,,2020,SB,4080620211324923646,https://docquery.fec.gov/cgi-bin/fecimg/?202107199451684873,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,YE,202109149466672547,17,500022252,1537842,IND,INDIVIDUAL,,,"DAVIDSON, JONATHAN",CO,,,,,PAYROLL,,,2020-12-15 00:00:00,459.90,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-09-16 03:48:50.953,,,,0.00,DAVIDSON,JONATHAN,,,,,,,,,,S,,P,F3,4091520211370754003,DENVER,802013078,OTHER,,2020,SB,4091620211370856158,https://docquery.fec.gov/cgi-bin/fecimg/?202109149466672547,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,YE,202109149466672548,17,500022253,1537842,IND,INDIVIDUAL,,,"DAVIDSON, JONATHAN",CO,,,,,PAYROLL,,,2020-12-31 00:00:00,459.90,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-09-16 03:48:50.953,,,,0.00,DAVIDSON,JONATHAN,,,,,,,,,,S,,P,F3,4091520211370754003,DENVER,802013078,OTHER,,2020,SB,4091620211370856159,https://docquery.fec.gov/cgi-bin/fecimg/?202109149466672548,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,YE,202109149466672549,17,500022178,1537842,ORG,ORGANIZATION,,,PAYCHEX,CO,,,,,PAYROLL PROCESSING,,,2020-10-15 00:00:00,459.90,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-09-16 03:48:50.953,,,,0.00,,,,,,,,,,,,S,,P,F3,4091520211370754003,DENVER,802395804,OTHER,,2020,SB,4091620211370856164,https://docquery.fec.gov/cgi-bin/fecimg/?202109149466672549,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,Q3,202010159295469588,17,500022060,1452316,IND,INDIVIDUAL,,,"DAVIDSON, JONATHAN",CO,,,,,PAYROLL,,,2020-07-15 00:00:00,459.90,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2020-11-08 03:55:03.422,,,,0.00,DAVIDSON,JONATHAN,,,,,,,,,,S,,P,F3,4101620201858578227,EVERGREEN,804396609,OTHER,,2020,SB,4110820201893289326,http://docquery.fec.gov/cgi-bin/fecimg/?202010159295469588,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,Q3,202010159295469589,17,500022061,1452316,IND,INDIVIDUAL,,,"DAVIDSON, JONATHAN",CO,,,,,PAYROLL,,,2020-07-31 00:00:00,459.90,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2020-11-08 03:55:03.422,,,,0.00,DAVIDSON,JONATHAN,,,,,,,,,,S,,P,F3,4101620201858578227,EVERGREEN,804396609,OTHER,,2020,SB,4110820201893289327,http://docquery.fec.gov/cgi-bin/fecimg/?202010159295469589,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,Q3,202010159295469589,17,500022022,1452316,IND,INDIVIDUAL,,,"DAVIDSON, JONATHAN",DC,,,,,PAYROLL,,,2020-08-31 00:00:00,459.90,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2020-11-08 03:55:03.423,,,,0.00,DAVIDSON,JONATHAN,,,,,,,,,,S,,P,F3,4101620201858578227,WASHINGTON,200026243,OTHER,,2020,SB,4110820201893289329,http://docquery.fec.gov/cgi-bin/fecimg/?202010159295469589,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,Q3,202010159295469590,17,500022063,1452316,IND,INDIVIDUAL,,,"DAVIDSON, JONATHAN",CO,,,,,PAYROLL,,,2020-08-31 00:00:00,459.90,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2020-11-08 03:55:03.423,,,,0.00,DAVIDSON,JONATHAN,,,,,,,,,,S,,P,F3,4101620201858578227,EVERGREEN,804396609,OTHER,,2020,SB,4110820201893289330,http://docquery.fec.gov/cgi-bin/fecimg/?202010159295469590,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,Q2,202107199451684884,17,500021911,1528475,IND,INDIVIDUAL,,,"DAVIDSON, JONATHAN",CO,,,,,PAYROLL,,,2020-06-30 00:00:00,459.91,,,,,,,,,,,,,P2022,,PRIMARY,2022,C,CHANGE,ITEMIZED DISBURSEMENTS,2021-08-06 04:48:33.794,,,,0.00,DAVIDSON,JONATHAN,,,,,,,,,,S,,P,F3,4072020211321084004,DENVER,802013078,OTHER,,2020,SB,4080620211324923679,https://docquery.fec.gov/cgi-bin/fecimg/?202107199451684884,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,YE,202109149466672546,17,500022183,1537842,IND,INDIVIDUAL,,,"DAVIDSON, JONATHAN",CO,,,,,PAYROLL,,,2020-10-30 00:00:00,459.91,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-09-16 03:48:50.953,,,,0.00,DAVIDSON,JONATHAN,,,,,,,,,,S,,P,F3,4091520211370754003,DENVER,802013078,OTHER,,2020,SB,4091620211370856155,https://docquery.fec.gov/cgi-bin/fecimg/?202109149466672546,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,YE,202109149466672547,17,500022196,1537842,IND,INDIVIDUAL,,,"DAVIDSON, JONATHAN",CO,,,,,PAYROLL,,,2020-11-13 00:00:00,459.91,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-09-16 03:48:50.953,,,,0.00,DAVIDSON,JONATHAN,,,,,,,,,,S,,P,F3,4091520211370754003,DENVER,802013078,OTHER,,2020,SB,4091620211370856156,https://docquery.fec.gov/cgi-bin/fecimg/?202109149466672547,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,YE,202109149466672547,17,500022251,1537842,IND,INDIVIDUAL,,,"DAVIDSON, JONATHAN",CO,,,,,PAYROLL,,,2020-11-30 00:00:00,459.91,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-09-16 03:48:50.953,,,,0.00,DAVIDSON,JONATHAN,,,,,,,,,,S,,P,F3,4091520211370754003,DENVER,802013078,OTHER,,2020,SB,4091620211370856157,https://docquery.fec.gov/cgi-bin/fecimg/?202109149466672547,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,Q3,202010159295469590,17,500022064,1452316,IND,INDIVIDUAL,,,"DAVIDSON, JONATHAN",CO,,,,,PAYROLL,,,2020-09-15 00:00:00,459.91,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2020-11-08 03:55:03.423,,,,0.00,DAVIDSON,JONATHAN,,,,,,,,,,S,,P,F3,4101620201858578227,EVERGREEN,804396609,OTHER,,2020,SB,4110820201893289331,http://docquery.fec.gov/cgi-bin/fecimg/?202010159295469590,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,Q3,202010159295469590,17,500022095,1452316,IND,INDIVIDUAL,,,"DAVIDSON, JONATHAN",CO,,,,,PAYROLL,,,2020-09-30 00:00:00,459.91,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2020-11-08 03:55:03.423,,,,0.00,DAVIDSON,JONATHAN,,,,,,,,,,S,,P,F3,4101620201858578227,EVERGREEN,804396609,OTHER,,2020,SB,4110820201893289332,http://docquery.fec.gov/cgi-bin/fecimg/?202010159295469590,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2019,Q1,201904159146244302,17,VVB1TA490X9,1326122,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,CREDIT CARD PROCESSING FEE,,,2019-03-07 00:00:00,462.88,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2019-04-18 03:47:53.746,,,,0.00,,,,,,,,,,,,S,"",P,F3,4041520191646335857,SOMERVILLE,021443132,OTHER,,2020,SB,4041720191646529156,http://docquery.fec.gov/cgi-bin/fecimg/?201904159146244302,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,Q2,202107199451684870,17,500021889,1528475,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,CREDIT CARD PROCESSING FEE,,,2020-06-03 00:00:00,464.69,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-08-06 04:48:33.788,,,,0.00,,,,,,,,,,,,S,,P,F3,4072020211321084004,SOMERVILLE,021443132,OTHER,,2020,SB,4080620211324923638,https://docquery.fec.gov/cgi-bin/fecimg/?202107199451684870,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2019,Q1,201904159146244239,17,VVB1TA2NV30,1326122,ORG,ORGANIZATION,,,"FRONTIER AIRLINES, INC.",CO,,,,,TRAVEL,X,,2019-02-25 00:00:00,476.60,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2019-04-18 03:47:53.708,,VVB1TA2NQJ0,SB17,0.00,,,,,,,,,,,,S,"",P,F3,4041520191646335857,DENVER,802497312,OTHER,*,2020,SB,4041720191646528778,http://docquery.fec.gov/cgi-bin/fecimg/?201904159146244239,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,Q1,202004159216851945,17,500021625,1398578,ORG,ORGANIZATION,,,ARTISAN & TRUCKERS INSURANCE,WI,,,,,INSURANCE,,,2020-03-17 00:00:00,499.14,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2020-04-29 03:26:57.418,,,,0.00,,,,,,,,,,,,S,,P,F3,4041520201736790676,MADISON,537171900,OTHER,,2020,SB,4042820201740391801,http://docquery.fec.gov/cgi-bin/fecimg/?202004159216851945,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,Q2,202107199451684879,17,500021950,1528475,ORG,ORGANIZATION,,,ARTISAN & TRUCKERS INSURANCE,WI,,,,,INSURANCE,,,2020-04-17 00:00:00,499.19,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-08-06 04:48:33.792,,,,0.00,,,,,,,,,,,,S,,P,F3,4072020211321084004,MADISON,537171900,OTHER,,2020,SB,4080620211324923664,https://docquery.fec.gov/cgi-bin/fecimg/?202107199451684879,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,Q2,202107199451684879,17,500021951,1528475,ORG,ORGANIZATION,,,ARTISAN & TRUCKERS INSURANCE,WI,,,,,INSURANCE,,,2020-05-18 00:00:00,499.19,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-08-06 04:48:33.792,,,,0.00,,,,,,,,,,,,S,,P,F3,4072020211321084004,MADISON,537171900,OTHER,,2020,SB,4080620211324923665,https://docquery.fec.gov/cgi-bin/fecimg/?202107199451684879,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2020,Q2,202107199451684879,17,500021973,1528475,ORG,ORGANIZATION,,,ARTISAN & TRUCKERS INSURANCE,WI,,,,,INSURANCE,,,2020-06-17 00:00:00,499.19,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-08-06 04:48:33.793,,,,0.00,,,,,,,,,,,,S,,P,F3,4072020211321084004,MADISON,537171900,OTHER,,2020,SB,4080620211324923666,https://docquery.fec.gov/cgi-bin/fecimg/?202107199451684879,Operating Expenditures,,,,,,
